iso_code,location,year_month,new_cases,new_deaths,new_vaccinations,total_cases,total_deaths,people_vaccinated,people_fully_vaccinated
ABW,Aruba,2020-01-01,0.0,0.0,0.0,0.0,0.0,,
ABW,Aruba,2020-02-01,0.0,0.0,0.0,0.0,0.0,,
ABW,Aruba,2020-03-01,46.0,0.0,0.0,46.0,0.0,,
ABW,Aruba,2020-04-01,54.0,2.0,0.0,100.0,2.0,,
ABW,Aruba,2020-05-01,1.0,1.0,0.0,101.0,3.0,,
ABW,Aruba,2020-06-01,0.0,0.0,0.0,101.0,3.0,,
ABW,Aruba,2020-07-01,16.0,0.0,0.0,117.0,3.0,,
ABW,Aruba,2020-08-01,1731.0,5.0,0.0,1848.0,8.0,,
ABW,Aruba,2020-09-01,1908.0,17.0,0.0,3756.0,25.0,,
ABW,Aruba,2020-10-01,633.0,11.0,0.0,4389.0,36.0,,
ABW,Aruba,2020-11-01,402.0,9.0,0.0,4791.0,45.0,,
ABW,Aruba,2020-12-01,437.0,2.0,0.0,5228.0,47.0,,
ABW,Aruba,2021-01-01,1630.0,11.0,0.0,6858.0,58.0,,
ABW,Aruba,2021-02-01,946.0,13.0,0.0,7804.0,71.0,,
ABW,Aruba,2021-03-01,1269.0,11.0,0.0,9073.0,82.0,15600.0,10166.0
ABW,Aruba,2021-04-01,1396.0,13.0,32484.0,10469.0,95.0,54306.0,22559.0
ABW,Aruba,2021-05-01,488.0,12.0,32613.0,10957.0,107.0,63113.0,51041.0
ABW,Aruba,2021-06-01,168.0,0.0,12377.0,11125.0,107.0,67827.0,59429.0
ABW,Aruba,2021-07-01,167.0,2.0,9009.0,11292.0,109.0,72793.0,65716.0
ABW,Aruba,2021-08-01,3026.0,24.0,6486.0,14318.0,133.0,78669.0,69556.0
ABW,Aruba,2021-09-01,1033.0,27.0,7158.0,15351.0,160.0,81374.0,74805.0
ABW,Aruba,2021-10-01,531.0,11.0,2639.0,15882.0,171.0,82650.0,76756.0
ABW,Aruba,2021-11-01,381.0,3.0,1775.0,16263.0,174.0,83640.0,78003.0
ABW,Aruba,2021-12-01,902.0,7.0,1328.0,17165.0,181.0,84751.0,79008.0
ABW,Aruba,2022-01-01,15553.0,12.0,2050.0,32718.0,193.0,86627.0,79813.0
ABW,Aruba,2022-02-01,937.0,18.0,1180.0,33655.0,211.0,87378.0,80442.0
ABW,Aruba,2022-03-01,188.0,1.0,1161.0,33843.0,212.0,87919.0,81422.0
ABW,Aruba,2022-04-01,603.0,0.0,719.0,34446.0,212.0,88386.0,81937.0
ABW,Aruba,2022-05-01,2118.0,1.0,631.0,36564.0,213.0,88814.0,82345.0
ABW,Aruba,2022-06-01,3615.0,8.0,654.0,40179.0,221.0,89179.0,82835.0
ABW,Aruba,2022-07-01,1901.0,3.0,505.0,42080.0,224.0,89464.0,83204.0
ABW,Aruba,2022-08-01,670.0,3.0,351.0,42750.0,227.0,89681.0,83439.0
ABW,Aruba,2022-09-01,220.0,1.0,257.0,42970.0,228.0,89825.0,83617.0
ABW,Aruba,2022-10-01,364.0,4.0,175.0,43334.0,232.0,89977.0,83777.0
ABW,Aruba,2022-11-01,234.0,4.0,179.0,43568.0,236.0,90080.0,83904.0
ABW,Aruba,2022-12-01,184.0,44.0,114.0,43752.0,280.0,90149.0,83989.0
ABW,Aruba,2023-01-01,241.0,1.0,119.0,43993.0,281.0,90228.0,84065.0
ABW,Aruba,2023-02-01,51.0,1.0,79.0,44044.0,282.0,90283.0,84124.0
ABW,Aruba,2023-03-01,55.0,5.0,117.0,44099.0,287.0,90365.0,84201.0
ABW,Aruba,2023-04-01,15.0,0.0,78.0,44114.0,287.0,90422.0,84244.0
ABW,Aruba,2023-05-01,66.0,1.0,58.0,44180.0,288.0,90446.0,84296.0
ABW,Aruba,2023-06-01,20.0,2.0,5.0,44200.0,290.0,90458.0,84318.0
ABW,Aruba,2023-07-01,24.0,2.0,11.0,44224.0,292.0,90467.0,84331.0
ABW,Aruba,2023-08-01,0.0,0.0,5.0,44224.0,292.0,90473.0,84337.0
ABW,Aruba,2023-09-01,0.0,0.0,1.0,44224.0,292.0,90477.0,84341.0
ABW,Aruba,2023-10-01,0.0,0.0,0.0,44224.0,292.0,90486.0,84344.0
ABW,Aruba,2023-11-01,0.0,0.0,42.0,44224.0,292.0,90523.0,84361.0
ABW,Aruba,2023-12-01,0.0,0.0,6.0,44224.0,292.0,90535.0,84363.0
ABW,Aruba,2024-01-01,0.0,0.0,9.0,44224.0,292.0,90545.0,84367.0
ABW,Aruba,2024-02-01,0.0,0.0,0.0,44224.0,292.0,90545.0,84368.0
ABW,Aruba,2024-03-01,0.0,0.0,0.0,44224.0,292.0,90546.0,84368.0
ABW,Aruba,2024-04-01,0.0,0.0,0.0,44224.0,292.0,,
ABW,Aruba,2024-05-01,0.0,0.0,0.0,44224.0,292.0,,
ABW,Aruba,2024-06-01,0.0,0.0,0.0,44224.0,292.0,,
ABW,Aruba,2024-07-01,0.0,0.0,0.0,44224.0,292.0,,
ABW,Aruba,2024-08-01,0.0,0.0,0.0,44224.0,292.0,,
AFG,Afghanistan,2020-01-01,0.0,0.0,0.0,0.0,0.0,,
AFG,Afghanistan,2020-02-01,0.0,0.0,0.0,0.0,0.0,,
AFG,Afghanistan,2020-03-01,91.0,2.0,0.0,91.0,2.0,,
AFG,Afghanistan,2020-04-01,1239.0,41.0,0.0,1330.0,43.0,,
AFG,Afghanistan,2020-05-01,13113.0,205.0,0.0,14443.0,248.0,,
AFG,Afghanistan,2020-06-01,16173.0,455.0,0.0,30616.0,703.0,,
AFG,Afghanistan,2020-07-01,5420.0,543.0,0.0,36036.0,1246.0,,
AFG,Afghanistan,2020-08-01,2107.0,156.0,0.0,38143.0,1402.0,,
AFG,Afghanistan,2020-09-01,1049.0,51.0,0.0,39192.0,1453.0,,
AFG,Afghanistan,2020-10-01,1576.0,58.0,0.0,40768.0,1511.0,,
AFG,Afghanistan,2020-11-01,5198.0,241.0,0.0,45966.0,1752.0,,
AFG,Afghanistan,2020-12-01,5882.0,406.0,0.0,51848.0,2158.0,,
AFG,Afghanistan,2021-01-01,3175.0,242.0,0.0,55023.0,2400.0,,
AFG,Afghanistan,2021-02-01,691.0,43.0,0.0,55714.0,2443.0,8200.0,
AFG,Afghanistan,2021-03-01,580.0,27.0,0.0,56294.0,2470.0,54000.0,
AFG,Afghanistan,2021-04-01,2549.0,112.0,0.0,58843.0,2582.0,240000.0,
AFG,Afghanistan,2021-05-01,11918.0,337.0,2859.0,70761.0,2919.0,480226.0,119926.0
AFG,Afghanistan,2021-06-01,43459.0,1731.0,4015.0,114220.0,4650.0,699200.0,187654.0
AFG,Afghanistan,2021-07-01,29651.0,1775.0,0.0,143871.0,6425.0,742934.0,219159.0
AFG,Afghanistan,2021-08-01,9162.0,684.0,0.0,153033.0,7109.0,773002.0,430744.0
AFG,Afghanistan,2021-09-01,1866.0,90.0,0.0,154899.0,7199.0,828601.0,
AFG,Afghanistan,2021-10-01,1189.0,73.0,0.0,156088.0,7272.0,,
AFG,Afghanistan,2021-11-01,1102.0,36.0,0.0,157190.0,7308.0,3530173.0,3188609.0
AFG,Afghanistan,2021-12-01,712.0,44.0,0.0,157902.0,7352.0,4142857.0,3753224.0
AFG,Afghanistan,2022-01-01,3764.0,55.0,6868.0,161666.0,7407.0,4554648.0,3892831.0
AFG,Afghanistan,2022-02-01,11514.0,181.0,0.0,173180.0,7588.0,4907058.0,4231984.0
AFG,Afghanistan,2022-03-01,4294.0,72.0,0.0,177474.0,7660.0,5082824.0,4420127.0
AFG,Afghanistan,2022-04-01,1174.0,21.0,383.0,178648.0,7681.0,5287027.0,4637327.0
AFG,Afghanistan,2022-05-01,1475.0,20.0,0.0,180123.0,7701.0,5407462.0,4758426.0
AFG,Afghanistan,2022-06-01,1949.0,16.0,0.0,182072.0,7717.0,5713284.0,5064430.0
AFG,Afghanistan,2022-07-01,3508.0,30.0,0.0,185580.0,7747.0,7294709.0,6571487.0
AFG,Afghanistan,2022-08-01,6628.0,27.0,0.0,192208.0,7774.0,10730669.0,9939590.0
AFG,Afghanistan,2022-09-01,6075.0,22.0,9447.0,198283.0,7796.0,10929549.0,10245183.0
AFG,Afghanistan,2022-10-01,4551.0,25.0,0.0,202834.0,7821.0,11084618.0,10386823.0
AFG,Afghanistan,2022-11-01,2762.0,12.0,51387.0,205596.0,7833.0,11292816.0,10587076.0
AFG,Afghanistan,2022-12-01,1726.0,12.0,0.0,207322.0,7845.0,11459692.0,10754839.0
AFG,Afghanistan,2023-01-01,1098.0,21.0,0.0,208420.0,7866.0,11684678.0,10967235.0
AFG,Afghanistan,2023-02-01,831.0,12.0,0.0,209251.0,7878.0,13441995.0,12723156.0
AFG,Afghanistan,2023-03-01,829.0,4.0,0.0,210080.0,7882.0,14457250.0,13743213.0
AFG,Afghanistan,2023-04-01,4800.0,10.0,3316.0,214880.0,7892.0,14778598.0,14064253.0
AFG,Afghanistan,2023-05-01,6337.0,23.0,0.0,221217.0,7915.0,15875256.0,15168758.0
AFG,Afghanistan,2023-06-01,1939.0,13.0,0.0,223156.0,7928.0,17283424.0,16556475.0
AFG,Afghanistan,2023-07-01,1068.0,7.0,0.0,224224.0,7935.0,17534742.0,16787563.0
AFG,Afghanistan,2023-08-01,875.0,7.0,0.0,225099.0,7942.0,17820309.0,17047177.0
AFG,Afghanistan,2023-09-01,900.0,5.0,0.0,225999.0,7947.0,18257599.0,17479727.0
AFG,Afghanistan,2023-10-01,1540.0,6.0,0.0,227539.0,7953.0,18526070.0,17744854.0
AFG,Afghanistan,2023-11-01,1436.0,10.0,0.0,228975.0,7963.0,18896999.0,18115861.0
AFG,Afghanistan,2023-12-01,1400.0,10.0,0.0,230375.0,7973.0,19151369.0,18370386.0
AFG,Afghanistan,2024-01-01,935.0,8.0,0.0,231310.0,7981.0,,
AFG,Afghanistan,2024-02-01,911.0,2.0,0.0,232221.0,7983.0,,
AFG,Afghanistan,2024-03-01,1119.0,13.0,0.0,233340.0,7996.0,,
AFG,Afghanistan,2024-04-01,1236.0,1.0,0.0,234576.0,7997.0,,
AFG,Afghanistan,2024-05-01,638.0,1.0,0.0,235214.0,7998.0,,
AFG,Afghanistan,2024-06-01,0.0,0.0,0.0,235214.0,7998.0,,
AFG,Afghanistan,2024-07-01,0.0,0.0,0.0,235214.0,7998.0,,
AFG,Afghanistan,2024-08-01,0.0,0.0,0.0,235214.0,7998.0,,
AGO,Angola,2020-01-01,0.0,0.0,0.0,0.0,0.0,,
AGO,Angola,2020-02-01,0.0,0.0,0.0,0.0,0.0,,
AGO,Angola,2020-03-01,0.0,0.0,0.0,0.0,0.0,,
AGO,Angola,2020-04-01,25.0,0.0,0.0,25.0,0.0,,
AGO,Angola,2020-05-01,59.0,4.0,0.0,84.0,4.0,,
AGO,Angola,2020-06-01,175.0,6.0,0.0,259.0,10.0,,
AGO,Angola,2020-07-01,657.0,29.0,0.0,916.0,39.0,,
AGO,Angola,2020-08-01,1635.0,68.0,0.0,2551.0,107.0,,
AGO,Angola,2020-09-01,2121.0,62.0,0.0,4672.0,169.0,,
AGO,Angola,2020-10-01,4354.0,101.0,0.0,9026.0,270.0,,
AGO,Angola,2020-11-01,6061.0,75.0,0.0,15087.0,345.0,,
AGO,Angola,2020-12-01,2062.0,55.0,0.0,17149.0,400.0,,
AGO,Angola,2021-01-01,2633.0,64.0,0.0,19782.0,464.0,,
AGO,Angola,2021-02-01,1000.0,42.0,0.0,20782.0,506.0,,
AGO,Angola,2021-03-01,1249.0,27.0,0.0,22031.0,533.0,130750.0,
AGO,Angola,2021-04-01,3461.0,44.0,0.0,25492.0,577.0,456349.0,
AGO,Angola,2021-05-01,8688.0,180.0,0.0,34180.0,757.0,679034.0,230181.0
AGO,Angola,2021-06-01,4348.0,130.0,0.0,38528.0,887.0,943301.0,544991.0
AGO,Angola,2021-07-01,3208.0,95.0,0.0,41736.0,982.0,958373.0,634164.0
AGO,Angola,2021-08-01,5343.0,210.0,0.0,47079.0,1192.0,1110558.0,731010.0
AGO,Angola,2021-09-01,7716.0,295.0,0.0,54795.0,1487.0,2127405.0,1006732.0
AGO,Angola,2021-10-01,9579.0,221.0,0.0,64374.0,1708.0,4498272.0,1665947.0
AGO,Angola,2021-11-01,765.0,25.0,0.0,65139.0,1733.0,6266044.0,2760266.0
AGO,Angola,2021-12-01,6003.0,13.0,0.0,71142.0,1746.0,7685417.0,3929727.0
AGO,Angola,2022-01-01,26915.0,148.0,0.0,98057.0,1894.0,9713546.0,4731866.0
AGO,Angola,2022-02-01,644.0,5.0,0.0,98701.0,1899.0,10591264.0,5448403.0
AGO,Angola,2022-03-01,405.0,1.0,0.0,99106.0,1900.0,11235059.0,5993792.0
AGO,Angola,2022-04-01,212.0,0.0,0.0,99318.0,1900.0,12059919.0,6327907.0
AGO,Angola,2022-05-01,443.0,0.0,0.0,99761.0,1900.0,12337467.0,6555241.0
AGO,Angola,2022-06-01,1496.0,0.0,0.0,101257.0,1900.0,13153694.0,7127231.0
AGO,Angola,2022-07-01,1218.0,16.0,0.0,102475.0,1916.0,13639803.0,7478983.0
AGO,Angola,2022-08-01,547.0,1.0,0.0,103022.0,1917.0,14195788.0,7795780.0
AGO,Angola,2022-09-01,109.0,0.0,0.0,103131.0,1917.0,14220830.0,7814121.0
AGO,Angola,2022-10-01,467.0,0.0,0.0,103598.0,1917.0,14220830.0,7814121.0
AGO,Angola,2022-11-01,1061.0,7.0,0.0,104659.0,1924.0,14220830.0,7814121.0
AGO,Angola,2022-12-01,411.0,5.0,0.0,105070.0,1929.0,14990131.0,8253873.0
AGO,Angola,2023-01-01,114.0,2.0,0.0,105184.0,1931.0,15079129.0,8306664.0
AGO,Angola,2023-02-01,71.0,2.0,0.0,105255.0,1933.0,15349780.0,8504173.0
AGO,Angola,2023-03-01,61.0,0.0,0.0,105316.0,1933.0,15510800.0,8631439.0
AGO,Angola,2023-04-01,68.0,1.0,0.0,105384.0,1934.0,15708883.0,8787086.0
AGO,Angola,2023-05-01,435.0,2.0,0.0,105819.0,1936.0,15745756.0,8821410.0
AGO,Angola,2023-06-01,85.0,0.0,0.0,105904.0,1936.0,15980639.0,9010599.0
AGO,Angola,2023-07-01,27.0,0.0,0.0,105931.0,1936.0,16177587.0,9209276.0
AGO,Angola,2023-08-01,6.0,0.0,0.0,105937.0,1936.0,16307216.0,9369882.0
AGO,Angola,2023-09-01,25.0,0.0,0.0,105962.0,1936.0,16406741.0,9472763.0
AGO,Angola,2023-10-01,14.0,0.0,0.0,105976.0,1936.0,16490814.0,9574047.0
AGO,Angola,2023-11-01,148.0,0.0,0.0,106124.0,1936.0,16522932.0,9591203.0
AGO,Angola,2023-12-01,804.0,1.0,0.0,106928.0,1937.0,16550642.0,9609080.0
AGO,Angola,2024-01-01,364.0,0.0,0.0,107292.0,1937.0,,
AGO,Angola,2024-02-01,34.0,0.0,0.0,107326.0,1937.0,,
AGO,Angola,2024-03-01,31.0,0.0,0.0,107357.0,1937.0,,
AGO,Angola,2024-04-01,37.0,0.0,0.0,107394.0,1937.0,,
AGO,Angola,2024-05-01,60.0,0.0,0.0,107454.0,1937.0,,
AGO,Angola,2024-06-01,21.0,0.0,0.0,107475.0,1937.0,,
AGO,Angola,2024-07-01,6.0,0.0,0.0,107481.0,1937.0,,
AGO,Angola,2024-08-01,0.0,0.0,0.0,107481.0,1937.0,,
AIA,Anguilla,2020-01-01,0.0,0.0,0.0,0.0,0.0,,
AIA,Anguilla,2020-02-01,0.0,0.0,0.0,0.0,0.0,,
AIA,Anguilla,2020-03-01,2.0,0.0,0.0,2.0,0.0,,
AIA,Anguilla,2020-04-01,1.0,0.0,0.0,3.0,0.0,,
AIA,Anguilla,2020-05-01,0.0,0.0,0.0,3.0,0.0,,
AIA,Anguilla,2020-06-01,0.0,0.0,0.0,3.0,0.0,,
AIA,Anguilla,2020-07-01,0.0,0.0,0.0,3.0,0.0,,
AIA,Anguilla,2020-08-01,0.0,0.0,0.0,3.0,0.0,,
AIA,Anguilla,2020-09-01,0.0,0.0,0.0,3.0,0.0,,
AIA,Anguilla,2020-10-01,0.0,0.0,0.0,3.0,0.0,,
AIA,Anguilla,2020-11-01,1.0,0.0,0.0,4.0,0.0,,
AIA,Anguilla,2020-12-01,8.0,0.0,0.0,12.0,0.0,,
AIA,Anguilla,2021-01-01,5.0,0.0,0.0,17.0,0.0,,
AIA,Anguilla,2021-02-01,1.0,0.0,1421.0,18.0,0.0,3929.0,
AIA,Anguilla,2021-03-01,5.0,0.0,0.0,23.0,0.0,5348.0,
AIA,Anguilla,2021-04-01,35.0,0.0,0.0,58.0,0.0,6115.0,783.0
AIA,Anguilla,2021-05-01,51.0,0.0,0.0,109.0,0.0,9004.0,5439.0
AIA,Anguilla,2021-06-01,0.0,0.0,0.0,109.0,0.0,9264.0,6525.0
AIA,Anguilla,2021-07-01,4.0,0.0,0.0,113.0,0.0,9428.0,8765.0
AIA,Anguilla,2021-08-01,81.0,0.0,0.0,194.0,0.0,9493.0,8965.0
AIA,Anguilla,2021-09-01,170.0,1.0,0.0,364.0,1.0,9498.0,9086.0
AIA,Anguilla,2021-10-01,528.0,0.0,0.0,892.0,1.0,9548.0,9156.0
AIA,Anguilla,2021-11-01,442.0,2.0,0.0,1334.0,3.0,9911.0,9156.0
AIA,Anguilla,2021-12-01,312.0,2.0,0.0,1646.0,5.0,10079.0,9223.0
AIA,Anguilla,2022-01-01,678.0,3.0,0.0,2324.0,8.0,10193.0,9336.0
AIA,Anguilla,2022-02-01,204.0,1.0,0.0,2528.0,9.0,10370.0,9531.0
AIA,Anguilla,2022-03-01,105.0,0.0,0.0,2633.0,9.0,10572.0,9624.0
AIA,Anguilla,2022-04-01,98.0,0.0,0.0,2731.0,9.0,10622.0,9874.0
AIA,Anguilla,2022-05-01,472.0,0.0,0.0,3203.0,9.0,10746.0,10054.0
AIA,Anguilla,2022-06-01,208.0,0.0,0.0,3411.0,9.0,10813.0,10183.0
AIA,Anguilla,2022-07-01,169.0,1.0,0.0,3580.0,10.0,10837.0,10273.0
AIA,Anguilla,2022-08-01,225.0,0.0,0.0,3805.0,10.0,10846.0,10314.0
AIA,Anguilla,2022-09-01,53.0,2.0,0.0,3858.0,12.0,10850.0,10342.0
AIA,Anguilla,2022-10-01,8.0,0.0,0.0,3866.0,12.0,10852.0,10366.0
AIA,Anguilla,2022-11-01,0.0,0.0,0.0,3866.0,12.0,,
AIA,Anguilla,2022-12-01,38.0,0.0,0.0,3904.0,12.0,10852.0,10373.0
AIA,Anguilla,2023-01-01,0.0,0.0,0.0,3904.0,12.0,10853.0,10377.0
AIA,Anguilla,2023-02-01,0.0,0.0,0.0,3904.0,12.0,10854.0,10380.0
AIA,Anguilla,2023-03-01,0.0,0.0,0.0,3904.0,12.0,10854.0,10380.0
AIA,Anguilla,2023-04-01,0.0,0.0,0.0,3904.0,12.0,,
AIA,Anguilla,2023-05-01,0.0,0.0,0.0,3904.0,12.0,,
AIA,Anguilla,2023-06-01,0.0,0.0,0.0,3904.0,12.0,,
AIA,Anguilla,2023-07-01,0.0,0.0,0.0,3904.0,12.0,,
AIA,Anguilla,2023-08-01,0.0,0.0,0.0,3904.0,12.0,,
AIA,Anguilla,2023-09-01,0.0,0.0,0.0,3904.0,12.0,,
AIA,Anguilla,2023-10-01,0.0,0.0,0.0,3904.0,12.0,,
AIA,Anguilla,2023-11-01,0.0,0.0,0.0,3904.0,12.0,,
AIA,Anguilla,2023-12-01,0.0,0.0,0.0,3904.0,12.0,,
AIA,Anguilla,2024-01-01,0.0,0.0,0.0,3904.0,12.0,,
AIA,Anguilla,2024-02-01,0.0,0.0,0.0,3904.0,12.0,,
AIA,Anguilla,2024-03-01,0.0,0.0,0.0,3904.0,12.0,,
AIA,Anguilla,2024-04-01,0.0,0.0,0.0,3904.0,12.0,,
AIA,Anguilla,2024-05-01,0.0,0.0,0.0,3904.0,12.0,,
AIA,Anguilla,2024-06-01,0.0,0.0,0.0,3904.0,12.0,,
AIA,Anguilla,2024-07-01,0.0,0.0,0.0,3904.0,12.0,,
AIA,Anguilla,2024-08-01,0.0,0.0,0.0,3904.0,12.0,,
ALB,Albania,2020-01-01,0.0,0.0,0.0,0.0,0.0,,
ALB,Albania,2020-02-01,0.0,0.0,0.0,0.0,0.0,,
ALB,Albania,2020-03-01,186.0,8.0,0.0,186.0,8.0,,
ALB,Albania,2020-04-01,492.0,19.0,0.0,678.0,27.0,,
ALB,Albania,2020-05-01,421.0,6.0,0.0,1099.0,33.0,,
ALB,Albania,2020-06-01,1170.0,18.0,0.0,2269.0,51.0,,
ALB,Albania,2020-07-01,2301.0,77.0,0.0,4570.0,128.0,,
ALB,Albania,2020-08-01,4625.0,143.0,0.0,9195.0,271.0,,
ALB,Albania,2020-09-01,3850.0,102.0,0.0,13045.0,373.0,,
ALB,Albania,2020-10-01,5511.0,96.0,0.0,18556.0,469.0,,
ALB,Albania,2020-11-01,17689.0,302.0,0.0,36245.0,771.0,,
ALB,Albania,2020-12-01,19135.0,363.0,0.0,55380.0,1134.0,,
ALB,Albania,2021-01-01,20970.0,224.0,421.0,76350.0,1358.0,549.0,
ALB,Albania,2021-02-01,28879.0,398.0,2476.0,105229.0,1756.0,6073.0,655.0
ALB,Albania,2021-03-01,17987.0,436.0,49296.0,123216.0,2192.0,,
ALB,Albania,2021-04-01,7054.0,175.0,295509.0,130270.0,2367.0,,
ALB,Albania,2021-05-01,2015.0,81.0,204550.0,132285.0,2448.0,486128.0,290333.0
ALB,Albania,2021-06-01,221.0,7.0,134454.0,132506.0,2455.0,564530.0,403504.0
ALB,Albania,2021-07-01,322.0,1.0,140805.0,132828.0,2456.0,670215.0,528718.0
ALB,Albania,2021-08-01,10346.0,31.0,140424.0,143174.0,2487.0,830396.0,641920.0
ALB,Albania,2021-09-01,23516.0,132.0,198500.0,166690.0,2619.0,946495.0,794878.0
ALB,Albania,2021-10-01,17650.0,290.0,103442.0,184340.0,2909.0,1013959.0,887865.0
ALB,Albania,2021-11-01,14392.0,168.0,43268.0,198732.0,3077.0,1072645.0,961013.0
ALB,Albania,2021-12-01,8489.0,110.0,65224.0,207221.0,3187.0,1141486.0,1031132.0
ALB,Albania,2022-01-01,48520.0,147.0,20290.0,255741.0,3334.0,1210040.0,1111520.0
ALB,Albania,2022-02-01,15573.0,126.0,16491.0,271314.0,3460.0,1269746.0,1196277.0
ALB,Albania,2022-03-01,2004.0,30.0,2541.0,273318.0,3490.0,1281331.0,1218665.0
ALB,Albania,2022-04-01,1367.0,6.0,0.0,274685.0,3496.0,1288846.0,1226046.0
ALB,Albania,2022-05-01,1327.0,1.0,0.0,276012.0,3497.0,1320244.0,1241712.0
ALB,Albania,2022-06-01,2199.0,0.0,0.0,278211.0,3497.0,1326545.0,1248781.0
ALB,Albania,2022-07-01,31067.0,41.0,0.0,309278.0,3538.0,1331453.0,1255342.0
ALB,Albania,2022-08-01,17537.0,42.0,0.0,326815.0,3580.0,1334091.0,1258792.0
ALB,Albania,2022-09-01,3947.0,9.0,0.0,330762.0,3589.0,1337562.0,1263870.0
ALB,Albania,2022-10-01,983.0,4.0,0.0,331745.0,3593.0,1339532.0,1266511.0
ALB,Albania,2022-11-01,457.0,1.0,0.0,332202.0,3594.0,1341413.0,1269112.0
ALB,Albania,2022-12-01,468.0,2.0,0.0,332670.0,3596.0,1342243.0,1270016.0
ALB,Albania,2023-01-01,549.0,0.0,0.0,333219.0,3596.0,1344582.0,1273313.0
ALB,Albania,2023-02-01,264.0,2.0,0.0,333483.0,3598.0,1345763.0,1274719.0
ALB,Albania,2023-03-01,316.0,3.0,0.0,333799.0,3601.0,1347054.0,1276432.0
ALB,Albania,2023-04-01,291.0,3.0,0.0,334090.0,3604.0,1347760.0,1277204.0
ALB,Albania,2023-05-01,0.0,0.0,0.0,334090.0,3604.0,1348396.0,1277987.0
ALB,Albania,2023-06-01,0.0,0.0,0.0,334090.0,3604.0,,
ALB,Albania,2023-07-01,0.0,0.0,0.0,334090.0,3604.0,1349150.0,1279231.0
ALB,Albania,2023-08-01,0.0,0.0,0.0,334090.0,3604.0,,
ALB,Albania,2023-09-01,0.0,0.0,0.0,334090.0,3604.0,1349255.0,1279333.0
ALB,Albania,2023-10-01,0.0,0.0,0.0,334090.0,3604.0,,
ALB,Albania,2023-11-01,318.0,0.0,0.0,334408.0,3604.0,,
ALB,Albania,2023-12-01,188.0,0.0,0.0,334596.0,3604.0,,
ALB,Albania,2024-01-01,267.0,1.0,0.0,334863.0,3605.0,,
ALB,Albania,2024-02-01,96.0,0.0,0.0,334959.0,3605.0,,
ALB,Albania,2024-03-01,69.0,0.0,0.0,335028.0,3605.0,,
ALB,Albania,2024-04-01,15.0,0.0,0.0,335043.0,3605.0,,
ALB,Albania,2024-05-01,4.0,0.0,0.0,335047.0,3605.0,,
ALB,Albania,2024-06-01,0.0,0.0,0.0,335047.0,3605.0,,
ALB,Albania,2024-07-01,0.0,0.0,0.0,335047.0,3605.0,,
ALB,Albania,2024-08-01,0.0,0.0,0.0,335047.0,3605.0,,
AND,Andorra,2020-01-01,0.0,0.0,0.0,0.0,0.0,,
AND,Andorra,2020-02-01,0.0,0.0,0.0,0.0,0.0,,
AND,Andorra,2020-03-01,341.0,6.0,0.0,341.0,6.0,,
AND,Andorra,2020-04-01,397.0,34.0,0.0,738.0,40.0,,
AND,Andorra,2020-05-01,26.0,11.0,0.0,764.0,51.0,,
AND,Andorra,2020-06-01,91.0,1.0,0.0,855.0,52.0,,
AND,Andorra,2020-07-01,42.0,0.0,0.0,897.0,52.0,,
AND,Andorra,2020-08-01,227.0,1.0,0.0,1124.0,53.0,,
AND,Andorra,2020-09-01,712.0,0.0,0.0,1836.0,53.0,,
AND,Andorra,2020-10-01,2202.0,16.0,0.0,4038.0,69.0,,
AND,Andorra,2020-11-01,2572.0,7.0,0.0,6610.0,76.0,,
AND,Andorra,2020-12-01,1196.0,7.0,0.0,7806.0,83.0,,
AND,Andorra,2021-01-01,2079.0,18.0,0.0,9885.0,101.0,576.0,
AND,Andorra,2021-02-01,964.0,9.0,0.0,10849.0,110.0,2390.0,
AND,Andorra,2021-03-01,960.0,5.0,0.0,11809.0,115.0,7098.0,1265.0
AND,Andorra,2021-04-01,1215.0,9.0,4802.0,13024.0,124.0,23822.0,4681.0
AND,Andorra,2021-05-01,669.0,3.0,0.0,13693.0,127.0,27613.0,8303.0
AND,Andorra,2021-06-01,189.0,0.0,0.0,13882.0,127.0,41716.0,26613.0
AND,Andorra,2021-07-01,616.0,0.0,0.0,14498.0,127.0,48445.0,33904.0
AND,Andorra,2021-08-01,527.0,3.0,0.0,15025.0,130.0,52910.0,43008.0
AND,Andorra,2021-09-01,142.0,0.0,0.0,15167.0,130.0,54312.0,47720.0
AND,Andorra,2021-10-01,349.0,0.0,0.0,15516.0,130.0,54999.0,49535.0
AND,Andorra,2021-11-01,1196.0,1.0,0.0,16712.0,131.0,,
AND,Andorra,2021-12-01,5018.0,8.0,0.0,21730.0,139.0,57085.0,51392.0
AND,Andorra,2022-01-01,13826.0,6.0,0.0,35556.0,145.0,57709.0,53104.0
AND,Andorra,2022-02-01,2443.0,6.0,0.0,37999.0,151.0,57805.0,53301.0
AND,Andorra,2022-03-01,1714.0,2.0,0.0,39713.0,153.0,57835.0,53389.0
AND,Andorra,2022-04-01,1300.0,0.0,0.0,41013.0,153.0,57866.0,53414.0
AND,Andorra,2022-05-01,1881.0,0.0,0.0,42894.0,153.0,57880.0,53450.0
AND,Andorra,2022-06-01,880.0,0.0,0.0,43774.0,153.0,57886.0,53456.0
AND,Andorra,2022-07-01,1734.0,0.0,0.0,45508.0,153.0,57888.0,53460.0
